X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,default,LGD,EAD
0.062842563,0.009030089,0.005853154,0.037418741,0.848049784,5.581102839,1.038974413,0.661581418,1.126024654,0.045522269,0.77804557,2.162620703,198.8873801,0.648183398,0,0.3988501009013936,1.0156337735137848
0.117459746,0.001559689,0.001075598,0.007037406,0.846264516,5.504679146,1.0112671,0.604985857,1.020675838,0.124077816,0.04909645,2.042681307,192.7730788,0.689623365,0,0.5047745837411527,0.953943942654022
0.216104623,0.07491119,0.011603411,0.022680442,0.477789299,0.914935863,2.07417718,0.770251709,2.436079033,0.066770122,0.016426611,0.304628089,460.3955132,0.15489556,0,0.12138692647295035,0.9395239567264372
0.217408562,0.101775361,0.014555612,0.02894602,0.514966529,1.061713387,3.007346564,1.147761539,7.957821981,0.166211776,0.193853257,0.273154301,382.286077,0.143017052,0,0.18043949827259248,0.4965740800874767
0.2502613,0.049042052,0.006349976,0.012609309,0.478055668,0.915913133,3.224608871,0.777602367,5.165949439,0.053721201,0.024300087,0.222073073,289.1499239,0.129480217,0,0.17594658674767233,0.5148154098422218
0.271797308,0.101303828,0.021399923,0.0429376,0.521914562,1.091676341,3.564470911,1.132186195,8.513600607,0.903918078,0.063745495,0.319482652,189.4997848,0.211244955,0,0.14062655599899024,1.1762791296197728
0.092438023,0.03594954,0.035293133,0.116864345,0.702311027,2.659884292,1.318772308,0.537055682,7.860464618,0.158289804,0.178640763,1.670555793,84.51284588,0.981740876,0,0.5146489263473071,0.8110038808119344
0.09186696,0.020173758,0.019864434,0.065662048,0.575976954,1.631276635,1.645230211,0.835620502,2.460499379,0.198651062,0.081181375,1.742189289,115.8820777,0.984667043,0,0.18818283326663757,1.3119250807528051
0.112703447,0.024865898,0.027185003,0.077302523,0.649711509,1.854789771,1.524042623,0.833645079,2.610604926,0.209855755,0.103413953,2.16299632,133.9743725,1.093264471,0,0.2155228616534442,0.6632571046433663
0.094171667,0.039993422,0.039031147,0.105999177,0.612131874,1.578195869,1.595625726,0.813760136,3.336295145,0.243819671,0.101433408,1.993968365,146.4666722,0.975939177,0,0.4414088290479508,1.1785952438610554
0.155454718,-0.099612638,-0.040299741,-0.488036357,0.93849146,15.25790502,1.032638384,0.411794323,0.43728473,0.164277965,0.274192897,0.953204345,146.1523906,0.404564537,1,0.5250010243058794,0.1723279808451611
0.130995024,-0.170999684,-0.048324704,-1.308536627,0.987353662,78.07427618,0.902563092,0.381264697,0.245066911,0.07609889,0.579590283,0.691797032,237.8238843,0.282601131,1,0.6190649041551686,1.0768222304078332
0.027422884,-0.241902316,-0.072812322,3.185163903,1.063806869,-16.67229381,0.711360084,0.268092767,-0.450854833,-0.008518651,-0.076109855,0.798679441,218.801317,0.300998862,0,1.7149434324591826,0.20776321842453227
0.160853565,-0.002568992,-0.00094666,-0.00138168,0.446197337,0.805697348,2.062867141,1.589152123,-0.259168366,0.096653122,0.122857416,1.876593792,314.7236456,0.368494898,0,0.19250157691456862,0.7964472058492843
0.156161218,0.102127693,0.090215548,0.158224404,0.413996614,0.706474782,2.32252044,2.003518752,198.1785054,5.381904881,0.040276522,4.396908806,175.0881027,0.883360282,0,0.10892299985501286,0.22039701146147309
0.191830091,0.096569828,0.05946117,0.092655012,0.292558212,0.413543866,3.256038744,2.266548561,102.7533038,5.698087199,0.066888505,2.50899479,313.2690442,0.615732379,0,0.20026573296431335,0.5709423885958363
0.124724858,0.042315007,0.06158737,0.326318221,0.809680745,4.254329109,1.05194664,0.863355124,3.2598985,0.458496271,0.393726866,8.442022924,141.7163697,1.455449837,0,0.30261388842327186,0.8589020616547824
0.099629297,0.027537396,0.038435171,0.218289259,0.83798199,5.172153344,1.001013879,0.698273012,2.484587733,0.366835533,0.257387476,6.211174628,140.651212,1.395744546,0,0.4307623092777937,0.42089840740798556
0.081769429,0.031012664,0.054923005,0.321613762,0.820182429,4.561191806,1.049760437,0.79992353,2.95735,0.352162974,0.297997658,7.120338882,107.4012252,1.770986352,0,0.4897637592013053,0.19032000855122877
0.089979939,0.027106764,0.044431563,0.271527226,0.849242874,5.633185596,1.07990502,0.985130203,2.735412192,0.423019279,0.463905954,11.07793517,132.6278511,1.639131955,0,0.757001408247405,0.7444797682099451
0.053846523,0.019464958,0.036379219,0.224337066,0.832628816,4.974744121,1.253632681,0.840428198,2.219748735,0.682315139,0.252413214,5.558205831,79.5583465,1.868959556,0,0.3572238345573153,1.8703147229476653
0.053116058,0.031850731,0.046131801,0.221163993,0.753399762,3.05514613,1.384837933,0.836160087,3.857608077,0.896918158,0.243493729,4.461480299,111.6730196,1.448374974,0,0.34595148166505607,0.682605978044249
0.040112228,0.025104498,0.029118843,0.136495478,0.812445562,4.331785323,1.16038135,0.430524615,2.936395542,0.210147417,0.157019322,2.513052886,92.36739993,1.159905409,0,0.48523212133618515,1.458610771057928
0.042964358,0.018170671,0.020234576,0.104082718,0.798817384,3.970608397,1.187065502,0.648589005,1.795692445,0.13369496,0.239586437,2.329955061,103.9253456,1.113584405,0,0.4004782570456839,0.7771828529351248
0.190520259,0.217410726,0.24317772,0.390024949,0.297251608,0.422984402,2.034148234,1.571412288,130.8551859,93.13015336,0.302014225,8.837997066,91.80730753,1.118517583,0,0.20069861649479281,0.7191816934226131
0.192450305,0.097107993,0.135236321,0.19115477,0.288043415,0.404580028,2.234230964,1.693510395,59.47318387,95.54560352,0.190963858,7.663594291,62.69326594,1.392638407,0,0.10140308212364596,0.043272155423870584
0.232263952,0.129706749,0.165413269,0.244496923,0.348296653,0.534440485,1.662382527,1.362553242,134.6767825,3.632511114,0.107390379,7.845655283,91.17623787,1.275286528,0,0.1836126331974674,0.4151710402191213
0.239990235,0.139007023,0.170234231,0.25416454,0.313836432,0.457378455,1.864803205,1.626343774,79.38247919,8.518247919,0.156194814,10.66952965,91.83509335,1.224644822,0,0.14767117771803387,0.7668454361862369
0.180136594,0.028623056,0.020204781,0.067749373,0.697581207,2.306672808,1.51458247,0.67485623,1.718500641,0.317482182,0.208544021,1.16844153,121.9310898,0.705891822,0,0.3317302032690003,0.6428607679083874
0.130407791,0.016574765,0.013192518,0.048069446,0.750577898,3.009267792,1.47583996,0.736467976,1.573862156,0.181773772,0.241395666,1.454558485,110.9575287,0.795939943,0,0.6157552502965874,0.7654178869155812
0.123060679,0.022639647,0.017812776,0.07367617,0.765500442,3.26440036,1.423442175,0.732400561,1.768762698,0.172215573,0.361303238,1.562241416,118.2921369,0.786795626,0,0.5010822344103141,0.627815235245683
0.093831416,0.021181447,0.020962531,0.088113381,0.758622336,3.142885397,1.488337274,0.836128007,1.923997555,0.176284901,0.164181392,2.161973639,120.4016841,0.989664698,0,0.40024349524206737,1.2597517533468496
0.091058542,-1.03341207,-0.148937231,-0.294002634,0.561810241,1.282116318,1.254758993,0.864779579,-3.969275799,-0.051816738,0.024651184,0.754976177,432.9466234,0.144121822,0,0.2908898984014368,0.7122294497260332
0.078407975,-0.009107772,-0.00611236,-0.012618399,0.467157653,0.876727712,1.376450133,0.879490676,0.781029373,0.146337217,0.031047559,3.071869035,80.03292459,0.671114712,1,0.5765220907434135,0.5723262373290975
0.067745284,0.01195643,0.005938098,0.012417618,0.566397974,1.306262284,1.203283799,0.913598012,1.332952805,0.123960065,0.023282151,2.502606331,165.7625053,0.496644756,0,0.3219702820602401,0.8193469090551807
0.135598492,0.075034035,0.034325486,0.082913304,0.602512626,1.515803182,1.318948676,0.925868067,3.429644579,0.289492242,0.212202864,2.106626607,203.0925875,0.457465545,0,0.24682158864468964,0.9058787251912778
0.139485597,0.022599685,0.025238404,0.115369797,0.811306108,4.299588592,0.978626313,0.440480057,1.352987441,0.421540967,0.072105444,3.15042706,65.19627422,1.116759124,0,0.7053326476069591,1.1062935232187683
0.125328328,0.036944067,0.036076562,0.161187601,0.739333378,2.836317792,1.020733312,0.451971726,1.680250004,0.370176827,0.022868839,2.450379216,74.62316378,0.976518426,0,0.5475413917887274,1.4188125987963378
0.095672701,0.021974057,0.026813911,0.106949205,0.758664829,3.143614852,1.018069672,0.545239779,1.682047957,0.315748908,0.037359565,3.404516631,70.96332101,1.220253057,0,0.6381288235671229,0.7758849865443525
0.119550338,0.035921004,0.025480054,0.100891148,0.735329794,2.778287006,0.996882656,0.550351903,1.66579914,0.215283647,0.021147073,2.169218299,138.1891252,0.709335797,0,0.5697215138591113,0.9112324191871777
0.173125797,0.006717662,0.002157082,0.005269446,0.503696437,1.014895872,1.379623837,1.106687828,1.098363541,0.244515983,0.041435784,3.065246369,682.2678483,0.321106088,0,0.5782426244425714,0.42068470846060396
-0.29184528,-0.475960311,-0.20991667,-0.461987622,0.599781158,1.498632988,1.128160103,0.972796947,-6.52229224,-0.483366344,0.041893461,4.987224462,349.7095698,0.441038181,0,0.402346161004978,0.6665357203719
0.098288575,0.006286007,0.005389885,0.015485102,0.691510429,2.241600671,0.955828723,0.827055726,1.200903659,0.180131603,0.09849877,8.669734101,165.843008,0.857441763,0,0.35865811668162356,1.2557165333108786
0.101860259,0.00497892,0.00368901,0.012503686,0.717150335,2.535447005,0.966604449,0.623858889,1.108553049,0.200399936,0.036698795,4.181728098,155.9101312,0.740925758,0,0.6263287448519338,0.5426969592845045
0.046699986,0.008605121,0.003418927,0.022056866,0.837789814,5.164840982,1.152170349,1.050348791,1.545575228,0.104816723,0.386148125,9.478662133,126.4855702,0.397313119,0,0.3794885503739238,0.43320358718077057
0.153184572,0.120942586,0.060833771,0.317942,0.786301916,3.679499141,1.254719068,1.216741838,9.502231742,1.02770465,0.271175486,26.14723983,115.9098279,0.502997112,0,0.36484213067047233,1.1987038571279263
0.144069561,0.087638807,0.029593621,0.129036361,0.756938977,3.114193164,2.715469282,2.637952156,2.863641523,1.569527845,0.334925031,33.16054856,163.8958286,0.337677131,0,0.12950103734171955,0.7404935391065284
0.282538224,0.175760539,0.059695763,0.230138647,0.728193501,2.67908789,1.39019232,1.362845045,3.635825647,1.654597147,0.169228116,40.83942905,99.93340181,0.339642581,0,0.4624121239454579,0.838401681987908
0.111119514,0.003900922,0.003058286,0.007509771,0.526819152,1.11335688,1.420335969,1.027597072,1.083730539,0.264260318,0.009599747,4.453993569,200.5629342,0.783990471,1,0.3485827123833424,0.6060148758550662
0.083329396,0.004374276,0.004041943,0.009823264,0.635686313,1.744887267,1.089423884,0.772652987,1.139321135,0.127147231,0.035777929,4.332720979,122.4603308,0.924025629,0,0.2937573059872972,0.7276926033753373
0.07747348,0.004845471,0.004537503,0.012683122,0.648503325,1.844977125,0.935512444,0.59818537,1.194172979,0.23581385,0.026645971,4.179130166,112.3162276,0.936442004,0,0.4195955291580691,0.9976857392332034
0.059616908,0.006526929,0.00634807,0.019695742,0.702053699,2.356309494,1.107381228,0.755774803,1.483495808,0.187382349,0.0243528,3.968482593,102.6504433,0.972596729,0,0.16648952716633603,0.46435032376029056
0.224641748,0.018052557,0.004803291,0.010137476,0.476292748,0.909463723,2.246270651,0.171399777,1.12256071,0.25526182,0.002230252,0.29774569,82.77922401,0.266072593,0,0.17813541529622343,0.27670325645046323
0.372873443,0.035070599,0.004572289,0.008716463,0.474600343,0.903313004,1.199800763,0.309328918,1.141179836,0.157209016,0.005734388,0.15525615,205.2973728,0.130373854,0,0.2596913516589879,0.5837910783705582
0.035563448,-0.040665305,-0.018915509,-0.030740628,0.250587874,0.334379263,1.598215112,0.859520554,-0.109543649,-0.035833543,0.011206123,1.68461893,93.04764834,0.465151038,0,0.2607871492868713,0.09839007763754182
-0.096258808,-1.979023251,-0.090406617,-0.628883318,0.910014063,10.11284755,1.186872858,0.10792605,-0.474266862,0.123545973,0.007574088,0.106059445,120.2508928,0.045682443,1,0.5078247618891462,0.31347323197903576
0.036544115,0.000601097,0.000476156,0.003998749,0.817127535,4.468291797,1.11934505,0.293685482,1.035751348,1.437173385,0.08097284,1.024726353,6.667501402,0.792146155,1,0.389065550541303,1.9333415741658135
0.490883808,0.003116027,0.000641789,0.003382563,0.802894322,4.073420568,1.415022986,0.309051627,1.039406325,1.11525254,0.178452674,0.177530028,-20.66787094,0.205963832,1,0.5705327076625881,1.378734165030702
0.190988362,0.065795886,0.071062621,0.295425394,0.739409076,2.837432194,1.186361732,0.982627218,24.05929262,1.753364007,1.087797718,5.577312705,113.5731391,1.080046581,0,0.30607146354148274,0.7959774112523942
0.204368795,0.133739326,0.139200362,0.578065862,0.771804715,3.382211493,1.217589027,1.115784888,49.08473523,2.219509695,1.408236998,7.825769994,87.37898573,1.040833432,0,0.49685301997018727,1.295202774383376
0.189877768,0.10356626,0.120767643,0.496119806,0.743857702,2.904079912,1.321446274,1.218081742,32.95200488,1.675417224,1.205185497,12.71709167,67.62561333,1.166090605,0,0.45457897108460565,0.383760307965942
0.150889268,0.076163641,0.118160828,0.53087532,0.792637552,3.822473922,1.311597781,0.798682573,41.43083325,2.986740794,0.102039648,4.754786518,29.22321336,1.551407301,0,0.2988030973117147,0.6737587506456567
0.262372939,0.084416404,0.044707223,0.13701337,0.66886982,2.019960305,1.022214396,0.656534163,1.821636407,0.395547925,0.165061026,1.99453152,142.2001603,0.529603502,0,0.578491499079763,0.9182087632985338
0.203962857,0.076744837,0.042054698,0.125909073,0.662984486,1.967222455,1.111272036,0.676444821,1.893392439,0.388605644,0.14023547,2.226506715,149.5690674,0.547980802,0,0.4742680503166628,1.0117350885009881
0.199139875,0.089297178,0.052304915,0.13764489,0.569062769,1.320523567,1.34388971,0.993421177,2.253257395,0.468639652,0.15686174,2.669396427,152.5374085,0.585739842,0,0.5665070960674861,0.7790042225166107
0.273317884,0.081431899,0.026384041,0.059787917,0.548130903,1.213030293,1.398735927,0.909996038,1.725003435,0.31806907,0.098512475,1.440198518,307.8949328,0.324001296,0,0.573643573246995,-0.16778403038334963
0.185532453,0.184209738,0.087673267,0.233850507,0.635428095,1.742943124,1.251293988,0.49147126,9.848975081,0.903561572,0.346716095,0.85690439,83.83627902,0.475942626,0,0.7585265610007351,0.3611712588173977
0.16345897,0.136675431,0.09193872,0.223636023,0.541663953,1.181805263,1.387339286,0.668432042,43.76328432,3.821487859,0.331083626,1.293301662,50.41498334,0.672679205,0,0.6444408570222221,0.7678911086306283
0.155299186,0.125164381,0.069262671,0.157108077,0.572261449,1.337876718,2.101569881,1.177564518,16.44377251,1.342603947,0.532141609,1.334096674,66.84375272,0.553373658,0,0.13338681729259003,0.50965503715549
0.309908075,0.14107191,0.058442254,0.186175721,0.739441324,2.837907133,1.577216659,0.649398374,3.384006647,0.48883633,0.427030228,0.798444412,69.38298903,0.414272789,0,0.3619926362236166,1.8160926483036688
0.098905454,0.087802697,0.089146828,0.179516045,0.515088739,1.062232992,1.780424333,0.852489564,13.42038652,0.641472283,0.077628228,1.631712307,118.3665185,1.015308539,0,0.3723714060545176,0.9072330732998
0.059659215,0.044915314,0.031980982,0.075970291,0.630667633,1.70758831,1.392740557,0.703009293,3.692117798,0.209763364,0.056030444,1.47415726,206.7266356,0.712028475,0,0.5504263948397186,0.8953286582165328
0.094215767,0.065453019,0.024186432,0.094469502,0.803870851,4.098681177,1.708301193,0.424351838,4.856963934,0.441910684,0.144976246,0.537866399,247.1216468,0.369523548,0,0.3337710481921978,0.4415252231266382
0.032785316,0.019296707,0.010703891,0.047139051,0.730508357,2.71069021,2.1692431,1.141627438,3.681111917,0.274949958,0.031022492,0.881785552,197.7961093,0.55470041,0,0.07723697800601245,0.7858813041588338
0.12639912,0.027091762,0.011288422,0.058335808,0.816289725,4.44335368,1.23100749,0.529971147,1.890779203,0.174866379,0.12313389,0.690756939,221.3899329,0.416673609,0,0.4566429948329469,1.1206019821094761
0.130976559,0.038601441,0.015093528,0.084926766,0.827804352,4.807347688,1.029545049,0.443403549,3.46890969,0.106008132,0.263468428,0.696558665,226.6661952,0.391009447,0,0.3892953636191467,1.5638918150639012
0.102673395,0.031138822,0.013200489,0.075645579,0.82311702,4.653455166,1.239373569,0.530900416,2.571602573,0.128490245,0.243226094,0.787669827,183.310997,0.423923856,0,0.4986295946679669,1.440565548549816
0.11044355,0.029698011,0.014974365,0.110088383,0.889343591,8.03698225,1.025029562,0.398086455,3.157670922,0.159845199,0.477565308,0.841685505,142.4773548,0.504221153,0,0.4852774415535563,1.5164945972599728
0.115961549,0.043510107,0.055166535,0.111549774,0.421444905,0.728443857,2.0057763,1.726308626,3.203288003,2.276647548,0.275927453,9.249657791,119.6570216,1.26790161,0,0.19095805086416662,0.3013046355731995
0.156949379,0.153771799,0.125056133,0.194526772,0.29240849,0.413244769,3.11346326,3.0200401,199.665074,88.24940444,0.344337149,9.432211522,198.0733603,0.813257922,0,0.16427481968360858,0.8530379245746578
0.182048227,0.097630607,0.116995176,0.163232411,0.275069453,0.379442491,3.195138873,2.82475517,471.8269383,12.18900571,0.039201975,14.70460098,162.3235872,1.198345272,0,0.18538475829490392,0.1548923119231827
18.20338816,40.79437575,-0.221499398,6.376513958,1.16299937,-7.134993043,0.521002354,0.128641533,-2.253144557,-0.332955052,-0.013411767,0.253796636,-3847.237333,-0.005429655,1,0.8600742709792171,0.7320427191669191
-0.051754513,-0.079432544,-0.025530917,0.085400307,1.495826807,-3.016833269,0.580982697,0.141487118,0.669772253,-0.315769813,-0.053342102,0.68632303,47.53782214,0.321416338,1,0.7166661232245248,1.2153855674728207
0.116751148,0.011908895,0.003459763,0.00622659,0.411997985,0.700674443,1.783451583,1.212745834,1.500831641,0.532075458,0.065078095,1.119498309,408.6357267,0.290519222,0,0.24555582577098595,0.518030354314721
0.100545085,0.028277702,0.010118997,0.016888949,0.389470803,0.637923304,2.222013654,1.64641725,2.867886801,-0.079056647,0.240358987,1.429569477,335.5874796,0.357843681,0,0.14923408137623517,0.2584304169406982
0.062429589,-0.063832455,-0.022027023,-0.051242491,0.66517492,1.986634094,1.252458232,1.035803026,-2.416104725,-0.110984569,0.101260028,1.90879312,337.9536031,0.34507561,0,0.5123229395066013,0.4124575610389036
0.05650219,0.144732986,0.080565028,0.211391552,0.565841847,1.30330812,2.914359902,2.742116852,4.971354149,-0.181521473,0.286011862,5.315892574,171.6480974,0.556645931,1,0.25166890278108833,0.14004115991679686
-0.181903843,-0.463604224,-0.051633725,-0.836988872,0.965870698,28.30033516,0.997770412,0.56739643,-0.950306871,-0.290343234,0.107110092,0.613587254,195.4008123,0.111374579,1,0.5134078843409398,1.2659873195035956
-0.003013569,-0.058103352,-0.01622276,-0.514116144,0.971618639,34.2343924,0.922895927,0.713897663,-0.055863524,-0.051666698,0.157494852,0.959056966,87.20961597,0.279205229,1,0.3708725799231268,1.6302844225210746
0.121325374,-0.24172017,-0.0276705,-1.558224214,1.000612192,-1634.473326,0.870007131,0.677996817,-0.47882238,-0.150243042,-10.74978938,0.580998854,288.2368012,0.114473275,0,0.896205467290184,0.949803248299317
0.15767085,0.098869009,0.016949939,0.071146457,0.753085477,3.049984538,1.006031523,0.617404793,2.547689592,0.088937895,0.159465918,0.493676033,472.2400876,0.17143834,0,0.4304606038030859,0.6398604739946308
0.09778242,0.073174408,0.011139845,0.043914754,0.739431993,2.83776969,1.060678623,0.590185237,3.20575978,0.037019114,0.061970737,0.524293018,544.0136995,0.152236901,0,0.5722222210660193,0.21107082861340418
0.281605171,0.035022106,0.00431257,0.01753729,0.766975621,3.291396476,1.264444108,0.776020679,1.757686401,0.191305078,0.041990233,0.333276101,396.2384572,0.123138521,0,0.2473700120066418,1.1652807697008711
0.075755372,0.00510213,0.001652955,0.002967328,0.469077474,0.883513979,1.829366601,1.617988636,1.156007184,0.098761977,0.025140069,2.655245821,226.1268017,0.323973522,0,0.17322636170421696,1.1791652133070583
0.106350451,0.003499805,0.00068438,0.001411071,0.553669261,1.240490991,0.730302572,0.544334734,1.050413026,0.102043126,0.019062788,3.350097119,198.2803601,0.195547977,0,0.6177016572198715,0.06278870064626176
0.257776602,0.022168588,0.004031281,0.00963854,0.606504409,1.541324537,0.639305653,0.464405948,1.159510022,0.626713774,0.013935954,3.15255632,87.93413024,0.181846561,0,0.6952753020590537,0.3277984716458876
0.154320149,0.006334359,0.004359075,0.013042927,0.697179899,2.302290692,1.056072102,0.628640242,1.299858052,0.125044881,0.517619234,2.437751966,131.1589651,0.688163613,0,0.4104025896551956,0.46214243510954955
0.090092353,0.036321908,0.025626731,0.098775422,0.771711279,3.380417891,1.236693242,0.890142995,2.383003791,0.260048708,1.028799746,2.544263042,149.0923714,0.705544727,0,0.42716680129643103,0.5742728361270045
0.096544042,0.04275839,0.035633252,0.1426886,0.724562887,2.630592796,1.044263635,0.820070048,2.893400141,0.141115005,0.230407907,3.889881433,170.4362948,0.833362814,1,0.28639086365262023,0.8909383800573925
0.080176147,0.00149313,0.000570156,0.002160786,0.747660113,2.962908955,1.076684695,0.479211775,1.024468649,0.047239445,0.182638348,1.371272431,327.8507284,0.381852632,0,0.4260020174956709,1.445699818912091
0.158327205,0.010913065,0.003192893,0.016561733,0.796843407,3.922311319,1.152284876,0.463754761,1.117062866,0.218102885,0.073967524,0.479868073,272.4401358,0.292575264,0,0.41857077859749237,1.2034389147440416
0.128080891,0.004613442,0.001346601,0.006154227,0.762981973,3.219088362,1.229637417,0.452408839,1.066894988,0.236845729,0.079193746,0.456077778,245.9996221,0.291886383,0,0.5174149063840767,1.0110389531097264
0.134330338,0.002564941,0.000704009,0.002733306,0.718038096,2.546578405,1.035110683,0.561491407,1.05852048,0.161485923,0.035096674,0.512494202,259.615099,0.274473906,0,0.3265726352267131,0.5104285183765592
0.048660286,0.002393264,0.001051985,0.003438414,0.665684326,1.991184916,1.055103035,0.808649391,1.307096734,0.057820443,0.059387719,1.691950093,228.5149045,0.439560999,0,0.6171797152564991,0.30813011821184094
0.532035839,0.158155193,0.027186559,0.033468825,0.222861042,0.286771162,3.17845388,3.033262296,15.06532598,4.827602126,0.017520847,3.887063385,229.3833379,0.171897983,0,0.2172518045021116,0.30080617342342475
0.18063444,0.067551606,0.011875196,0.015665212,0.259795953,0.350978834,3.266229083,2.802462122,3.349694824,0.248300331,0.006982698,2.491311734,66.32187716,0.175794425,0,0.056850673874391036,0.8870167003446847
0.371939476,0.098146176,0.029833706,0.188429314,0.8431053,5.373701609,1.005793935,0.620284916,1.493130956,0.373338482,0.229550789,1.133581818,277.7319621,0.303972168,0,0.5639388096167152,0.9691283492710495
0.392925314,0.108589416,0.031063827,0.18713656,0.825156167,4.719389608,1.006263417,0.544442289,1.532369332,0.337756148,0.141291365,0.906440931,259.6739423,0.286066807,0,0.6015362052545368,0.7765818731686894
0.378719595,0.074169402,0.02200751,0.129263063,0.834278404,5.034216574,0.979904847,0.472105464,1.396209188,0.296461237,0.092160915,0.815850213,233.4461195,0.296719527,0,0.4205598240138523,0.9081221348750039
0.35251895,0.078431131,0.023898492,0.144090351,0.834008948,5.024421132,1.054161376,0.520723686,1.412744891,0.326941929,0.110136838,0.778569019,229.57392,0.304706707,0,0.4404092278506804,1.4123091098192337
0.132286259,0.024518891,0.024397673,0.08575006,0.720430542,2.576928629,1.221203909,0.883695742,2.004102238,0.328295351,0.305029044,4.023766218,147.2253058,0.995056157,0,0.44166248029300015,0.2748601301800833
0.163159397,0.042834937,0.063629627,0.213545034,0.684158749,2.16614754,1.341073545,1.032404374,3.942362311,0.573308084,0.380749021,6.012624875,101.3288848,1.485460979,0,0.4189048586425615,1.1952059475728478
0.170665409,0.103207039,0.102600301,0.33091023,0.693839743,2.266263261,1.144370391,0.946574958,7.633071989,0.639509975,0.50042389,6.21084237,110.8910943,0.994121164,0,0.4536480546429317,0.7547666899312045
0.148462511,0.041533733,0.028508701,0.094550802,0.702841696,2.365209674,1.153936333,0.917117367,2.048071278,0.277912634,0.555319308,5.718111599,110.680487,0.686398709,0,0.24859942905050353,0.7134624086817096
0.105810435,0.025106515,0.032760123,0.148289463,0.800069418,4.001736043,1.000840929,0.5881635,1.545419464,0.165709777,0.334196556,4.044125985,105.8154264,1.304845524,0,0.672849734717468,1.2214230568733695
0.105806107,0.025128564,0.032335696,0.162659766,0.802263757,4.057241833,1.016256939,0.596523053,1.634747342,0.188723948,0.615494577,3.616789542,94.08883014,1.286810369,0,0.6619427888055232,1.1091985365649686
0.09982798,0.025212196,0.028825761,0.1591917,0.832146091,4.957561592,1.013263789,0.555080819,1.776071985,0.156495755,0.338303522,3.026219799,106.8677005,1.143326057,0,0.3779953611193696,0.8279017717663094
0.099412361,0.015279209,0.016767541,0.093174486,0.807058569,4.182919996,1.02195363,0.498474796,1.416763256,0.145964636,0.204640862,2.612727284,115.4682488,1.097408941,0,0.2800363508296229,0.8736446639791966
0.368430136,0.066966886,0.02590446,0.047458392,0.387293323,0.632102337,1.443736949,1.309662584,2.646209377,0.599572049,0.025611898,6.719649477,432.68224,0.386824916,0,0.45096459054497273,0.2940957378148525
0.267914843,0.20110236,0.091115789,0.144273763,0.349689593,0.537727197,1.562695199,1.392684982,29.54607424,1.866177306,0.176602172,6.538420584,292.1177466,0.453081651,0,0.3226328075318713,0.6906615952234186
0.304715942,0.181699486,0.100622651,0.144326865,0.250946128,0.335017463,1.857022566,1.624234447,94.59768033,54.32817058,0.124365938,6.987092502,185.6193238,0.553786105,0,0.17723961132935978,0.36700154764720955
0.300041344,0.153859794,0.107464734,0.148049092,0.29585639,0.420164845,1.617482262,1.396939566,114.9176834,85.69105463,0.139530413,8.075346698,128.7911745,0.698458844,0,0.253176412959812,0.2609353943919293
0.087083223,0.042820636,0.045767947,0.320399666,0.858322275,6.058272582,1.070998364,0.479646545,3.066458879,0.185997471,1.133595666,2.116865554,61.3907825,1.068829214,0,0.603730812660528,1.0829317613267686
0.084786892,0.045699057,0.046026793,0.317152692,0.851765649,5.746074642,1.063156236,0.443862941,2.500727813,0.155375361,0.827636413,1.921537254,57.08402455,1.007171606,0,0.6042123715484009,1.6645706413727765
0.078980707,0.045180023,0.045337107,0.293473413,0.839974755,5.249014033,1.041403813,0.521027915,2.448583361,0.134259712,0.624654375,2.026944082,69.5917385,1.003476856,0,0.39116039323046237,0.9758276881100902
0.104525328,0.043073278,0.038724542,0.250963005,0.85036472,5.682915932,1.008903111,0.486485013,2.171627055,0.168889683,0.201153544,1.888867786,89.00549037,0.899038674,0,0.2924954066907417,0.695949371524155
0.091122638,0.012740275,0.009397094,0.050353125,0.797523973,3.938856293,1.083342209,0.556270593,1.399643249,0.141775208,0.789299033,2.887849935,81.42330867,0.737589559,0,0.2625592403997377,0.9615584083343895
0.116596103,0.025333984,0.016928268,0.091216757,0.828176171,4.819914528,1.10443615,0.635518736,1.922077884,0.104537163,0.351918633,1.536935764,81.91793797,0.66820392,0,0.5915569068660808,1.968356231201276
0.058229644,0.023723088,0.018399257,0.116304072,0.852644668,5.786317015,1.05867766,0.562457347,1.928354634,0.121642669,0.138662817,1.918258093,64.36245233,0.775584375,0,0.3216711113323957,0.27404723528412633
0.114235214,0.065888115,0.075840713,0.487319925,0.839088328,5.214589568,1.13123825,0.621967063,5.887607594,0.327517041,0.31357354,2.609170276,48.69584442,1.151053016,0,0.42397754685519684,1.1911013938926467
-0.167172857,-0.474576015,-0.070490911,-0.384735222,0.852017321,5.75754761,1.106253916,0.575795224,-1.588464269,-0.19271495,0.145735291,0.490454076,344.4570527,0.148534499,1,0.4105528942324238,1.102543312615927
0.134841217,0.01924876,0.005143438,0.034392448,0.848882896,5.617384606,0.875362303,0.462792667,1.454097958,0.08768495,0.213432332,0.695707053,191.8839498,0.267208791,1,0.5413263961155249,1.5807669017795587
0.153086085,0.028797467,0.009263096,0.058741544,0.83524545,5.069635094,0.826667327,0.488979633,1.442014447,0.148638658,0.07403226,0.942455135,168.3060928,0.321663561,1,0.23051383203532638,1.4954545868424227
